,cubeidpub,cubeid,cubename,catid,cubefwhm,cubetexp,meantrans,isbest,catsource,warnstar,warnfill,warnz,warnmult,warnakpc,warnare,warnamge,warnsk2m,warnsk4m,warnsk4mhsn,warnfcal,warnfcbr,warnskyb,warnskyr,warnsker,warnwcs,warnre,warnskem,warnemft
2971,9011900492_A,9011900492_7_Y13SBR2_P004_A0119T004_2013_10_02-2013_10_08,9011900492_blue_7_Y13SBR2_P004_A0119T004_2013_10_02-2013_10_08.fits,9011900492,2.6379173,12600.0,1.0167913,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,9011900498_A,9011900498_7_Y13SBR2_P003_A0119T003_2013_10_02-2013_10_08,9011900498_blue_7_Y13SBR2_P003_A0119T003_2013_10_02-2013_10_08.fits,9011900498,1.8188019,12600.0,0.89203614,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,9011900500_A,9011900500_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26,9011900500_blue_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26.fits,9011900500,1.7599761,12600.0,0.85495013,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,9011900511_A,9011900511_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13,9011900511_blue_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13.fits,9011900511,1.6015605,11800.0,0.94776124,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,9011900519_A,9011900519_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13,9011900519_blue_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13.fits,9011900519,1.6015605,11800.0,0.94776124,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,9011900520_A,9011900520_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05,9011900520_blue_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05.fits,9011900520,1.631179,11200.0,0.84720516,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,9011900521_A,9011900521_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,9011900521_blue_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13.fits,9011900521,2.130594,12600.0,0.90347385,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,9011900529_A,9011900529_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05,9011900529_blue_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05.fits,9011900529,1.631179,11200.0,0.84720516,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,9011900535_A,9011900535_7_Y15SBR2_P002_A0119T034_2015_09_07-2015_09_13,9011900535_blue_7_Y15SBR2_P002_A0119T034_2015_09_07-2015_09_13.fits,9011900535,1.8624376,11900.0,0.75730747,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,9011900538_A,9011900538_7_Y13SBR1_P004_A0119T001_2013_08_30-2013_09_04,9011900538_blue_7_Y13SBR1_P004_A0119T001_2013_08_30-2013_09_04.fits,9011900538,2.2519252,12600.0,0.92364824,True,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,9011900539_A,9011900539_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05,9011900539_blue_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05.fits,9011900539,1.631179,11200.0,0.84720516,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,9011900547_A,9011900547_7_Y13SBR1_P005_A0119T002_2013_08_30-2013_09_04,9011900547_blue_7_Y13SBR1_P005_A0119T002_2013_08_30-2013_09_04.fits,9011900547,2.1671114,12600.0,0.93014336,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,9011900554_A,9011900554_7_Y13SBR2_P003_A0119T003_2013_10_02-2013_10_08,9011900554_blue_7_Y13SBR2_P003_A0119T003_2013_10_02-2013_10_08.fits,9011900554,1.8188019,12600.0,0.89203614,True,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,9011900557_A,9011900557_7_Y13SBR2_P004_A0119T004_2013_10_02-2013_10_08,9011900557_blue_7_Y13SBR2_P004_A0119T004_2013_10_02-2013_10_08.fits,9011900557,2.6379173,12600.0,1.0167913,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,9011900558_A,9011900558_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,9011900558_blue_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13.fits,9011900558,2.130594,12600.0,0.90347385,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,9011900584_A,9011900584_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13,9011900584_blue_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13.fits,9011900584,1.6015605,11800.0,0.94776124,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,9011900590_A,9011900590_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05,9011900590_blue_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05.fits,9011900590,1.631179,11200.0,0.84720516,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,9011900592_A,9011900592_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26,9011900592_blue_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26.fits,9011900592,1.7599761,12600.0,0.85495013,True,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,9011900599_A,9011900599_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05,9011900599_blue_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05.fits,9011900599,2.1277738,11200.0,0.8542633,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,9011900609_A,9011900609_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,9011900609_blue_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13.fits,9011900609,2.130594,12600.0,0.90347385,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,9011900614_A,9011900614_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,9011900614_blue_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13.fits,9011900614,2.130594,12600.0,0.90347385,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,9011900617_A,9011900617_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05,9011900617_blue_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05.fits,9011900617,2.1277738,11200.0,0.8542633,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,9011900622_A,9011900622_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13,9011900622_blue_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13.fits,9011900622,1.6015605,11800.0,0.94776124,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,9011900630_A,9011900630_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05,9011900630_blue_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05.fits,9011900630,2.1277738,11200.0,0.8542633,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,9011900671_A,9011900671_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26,9011900671_blue_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26.fits,9011900671,1.7599761,12600.0,0.85495013,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,9011900680_A,9011900680_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26,9011900680_blue_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26.fits,9011900680,2.3817976,20377.0,0.57852525,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,9011900684_A,9011900684_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05,9011900684_blue_7_Y15SBR2_P005_A0119T025_2016_09_01-2016_09_05.fits,9011900684,1.631179,11200.0,0.84720516,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,9011900691_A,9011900691_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26,9011900691_blue_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26.fits,9011900691,1.7599761,12600.0,0.85495013,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,9011900696_A,9011900696_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26,9011900696_blue_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26.fits,9011900696,2.3817976,20377.0,0.57852525,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,9011900708_B,9011900708_10_Y15SBR2_P007_A0119T031_2017_09_14-2017_09_26,9011900708_blue_10_Y15SBR2_P007_A0119T031_2017_09_14-2017_09_26.fits,9011900708,2.408647,17850.0,0.8907548,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,9011900708_A,9011900708_12_Y15SBR2_P007_A0119T031_2016_09_28-2016_10_04,9011900708_blue_12_Y15SBR2_P007_A0119T031_2016_09_28-2016_10_04.fits,9011900708,2.4381397,21450.0,0.86987144,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,9011900711_A,9011900711_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,9011900711_blue_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13.fits,9011900711,2.130594,12600.0,0.90347385,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,9011900714_A,9011900714_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13,9011900714_blue_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13.fits,9011900714,1.6015605,11800.0,0.94776124,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,9011900735_A,9011900735_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05,9011900735_blue_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05.fits,9011900735,2.1277738,11200.0,0.8542633,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,9011900752_A,9011900752_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26,9011900752_blue_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26.fits,9011900752,2.3817976,20377.0,0.57852525,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,9011900757_A,9011900757_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05,9011900757_blue_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05.fits,9011900757,2.1277738,11200.0,0.8542633,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,9011900759_A,9011900759_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,9011900759_blue_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13.fits,9011900759,2.130594,12600.0,0.90347385,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,9011900772_A,9011900772_7_Y15SBR2_P006_A0119T035_2016_09_28-2016_10_04,9011900772_blue_7_Y15SBR2_P006_A0119T035_2016_09_28-2016_10_04.fits,9011900772,1.4595786,10500.0,0.79403865,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,9011900774_A,9011900774_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,9011900774_blue_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13.fits,9011900774,2.130594,12600.0,0.90347385,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,9011900776_A,9011900776_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13,9011900776_blue_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13.fits,9011900776,1.6015605,11800.0,0.94776124,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,9011900783_A,9011900783_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05,9011900783_blue_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05.fits,9011900783,2.1277738,11200.0,0.8542633,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,9011900785_A,9011900785_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05,9011900785_blue_7_Y15SBR2_P003_A0119T040_2016_09_01-2016_09_05.fits,9011900785,2.1277738,11200.0,0.8542633,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,9011900789_A,9011900789_7_Y15SBR2_P006_A0119T035_2016_09_28-2016_10_04,9011900789_blue_7_Y15SBR2_P006_A0119T035_2016_09_28-2016_10_04.fits,9011900789,1.4595786,10500.0,0.79403865,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,9011900793_A,9011900793_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13,9011900793_blue_7_Y15SBR2_P001_A0119T030_2015_09_07-2015_09_13.fits,9011900793,1.6015605,11800.0,0.94776124,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,9011900807_A,9011900807_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26,9011900807_blue_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26.fits,9011900807,2.3817976,20377.0,0.57852525,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,9011900816_A,9011900816_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26,9011900816_blue_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26.fits,9011900816,2.3817976,20377.0,0.57852525,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,9011900837_A,9011900837_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13,9011900837_blue_7_Y15SBR1_P006_A0119T037_2015_09_07-2015_09_13.fits,9011900837,2.130594,12600.0,0.90347385,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,9011900859_A,9011900859_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26,9011900859_blue_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26.fits,9011900859,1.7599761,12600.0,0.85495013,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,9011900865_B,9011900865_10_Y15SBR2_P007_A0119T031_2017_09_14-2017_09_26,9011900865_blue_10_Y15SBR2_P007_A0119T031_2017_09_14-2017_09_26.fits,9011900865,2.408647,17850.0,0.8907548,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,9011900865_A,9011900865_12_Y15SBR2_P007_A0119T031_2016_09_28-2016_10_04,9011900865_blue_12_Y15SBR2_P007_A0119T031_2016_09_28-2016_10_04.fits,9011900865,2.4381397,21450.0,0.86987144,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,9011900874_A,9011900874_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26,9011900874_blue_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26.fits,9011900874,1.7599761,12600.0,0.85495013,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,9011900885_A,9011900885_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26,9011900885_blue_12_Y16SBR2_P001_A0119T047_2017_09_14-2017_09_26.fits,9011900885,2.3817976,20377.0,0.57852525,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,9011900934_A,9011900934_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26,9011900934_blue_7_Y15SBR2_P006_A0119T027_2017_09_14-2017_09_26.fits,9011900934,1.7599761,12600.0,0.85495013,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,9016800001_A,9016800001_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17,9016800001_blue_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17.fits,9016800001,2.1264095,14400.0,0.9493255,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,9016800002_A,9016800002_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13,9016800002_blue_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13.fits,9016800002,3.1159205,12600.0,0.91764915,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,9016800008_A,9016800008_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04,9016800008_blue_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04.fits,9016800008,2.1188066,12600.0,0.91026884,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,9016800009_A,9016800009_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26,9016800009_blue_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26.fits,9016800009,2.9214056,24875.0,0.8355086,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,9016800010_A,9016800010_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17,9016800010_blue_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17.fits,9016800010,2.1244733,14400.0,0.8967454,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,9016800013_A,9016800013_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26,9016800013_blue_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26.fits,9016800013,1.9592532,12600.0,0.80770016,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,9016800014_B,9016800014_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26,9016800014_blue_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26.fits,9016800014,2.2080333,13800.0,0.97479236,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,9016800014_A,9016800014_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13,9016800014_blue_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13.fits,9016800014,2.1925633,15400.0,0.9730576,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,9016800024_A,9016800024_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26,9016800024_blue_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26.fits,9016800024,2.9214056,24875.0,0.8355086,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,9016800037_A,9016800037_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13,9016800037_blue_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13.fits,9016800037,3.1159205,12600.0,0.91764915,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,9016800038_B,9016800038_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26,9016800038_blue_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26.fits,9016800038,2.2080333,13800.0,0.97479236,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,9016800038_A,9016800038_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13,9016800038_blue_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13.fits,9016800038,2.1925633,15400.0,0.9730576,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,9016800039_A,9016800039_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04,9016800039_blue_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04.fits,9016800039,2.1188066,12600.0,0.91026884,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,9016800041_A,9016800041_7_Y15SBR1_P003_A0168T032_2015_08_12-2015_08_17,9016800041_blue_7_Y15SBR1_P003_A0168T032_2015_08_12-2015_08_17.fits,9016800041,1.9933774,12600.0,0.9354958,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,9016800047_A,9016800047_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17,9016800047_blue_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17.fits,9016800047,2.1244733,14400.0,0.8967454,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,9016800056_A,9016800056_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13,9016800056_blue_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13.fits,9016800056,3.1159205,12600.0,0.91764915,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,9016800061_A,9016800061_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26,9016800061_blue_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26.fits,9016800061,1.9592532,12600.0,0.80770016,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,9016800063_A,9016800063_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13,9016800063_blue_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13.fits,9016800063,3.1159205,12600.0,0.91764915,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,9016800065_A,9016800065_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17,9016800065_blue_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17.fits,9016800065,2.1264095,14400.0,0.9493255,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,9016800069_A,9016800069_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26,9016800069_blue_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26.fits,9016800069,2.9214056,24875.0,0.8355086,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,9016800071_A,9016800071_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04,9016800071_blue_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04.fits,9016800071,2.1188066,12600.0,0.91026884,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,9016800072_A,9016800072_7_Y15SBR1_P003_A0168T032_2015_08_12-2015_08_17,9016800072_blue_7_Y15SBR1_P003_A0168T032_2015_08_12-2015_08_17.fits,9016800072,1.9933774,12600.0,0.9354958,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,9016800074_A,9016800074_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17,9016800074_blue_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17.fits,9016800074,2.1264095,14400.0,0.9493255,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,9016800079_A,9016800079_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26,9016800079_blue_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26.fits,9016800079,1.9592532,12600.0,0.80770016,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,9016800080_A,9016800080_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26,9016800080_blue_15_Y15SBR2_P004_A0168T029_2017_09_14-2017_09_26.fits,9016800080,2.9214056,24875.0,0.8355086,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,9016800084_A,9016800084_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26,9016800084_blue_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26.fits,9016800084,1.9592532,12600.0,0.80770016,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,9016800087_B,9016800087_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26,9016800087_blue_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26.fits,9016800087,2.2080333,13800.0,0.97479236,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,9016800087_A,9016800087_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13,9016800087_blue_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13.fits,9016800087,2.1925633,15400.0,0.9730576,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,9016800089_A,9016800089_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26,9016800089_blue_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26.fits,9016800089,1.9592532,12600.0,0.80770016,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,9016800092_B,9016800092_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26,9016800092_blue_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26.fits,9016800092,2.2080333,13800.0,0.97479236,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,9016800092_A,9016800092_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13,9016800092_blue_9_Y15SBR1_P004_A0168T025_2015_09_07-2015_09_13.fits,9016800092,2.1925633,15400.0,0.9730576,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,9016800093_A,9016800093_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04,9016800093_blue_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04.fits,9016800093,2.1188066,12600.0,0.91026884,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,9016800094_A,9016800094_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17,9016800094_blue_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17.fits,9016800094,2.1264095,14400.0,0.9493255,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,9016800095_A,9016800095_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26,9016800095_blue_7_Y16SBR2_P004_A0168T036_2017_09_14-2017_09_26.fits,9016800095,1.9592532,12600.0,0.80770016,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,9016800105_B,9016800105_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26,9016800105_blue_8_Y15SBR1_P004_A0168T025_2017_09_14-2017_09_26.fits,9016800105,2.2080333,13800.0,0.97479236,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
